epoch,78,-,train,||,dice_loss:,0.1454,bce_loss:,0.0492,acc:,0.8524,lr:,0.01338738
epoch,78,-,val,,,||,dice_loss:,0.1516,bce_loss:,0.0318,acc:,0.8485
epoch,79,-,train,||,dice_loss:,0.1453,bce_loss:,0.0492,acc:,0.8524,lr:,0.01323917
epoch,79,-,val,,,||,dice_loss:,0.1509,bce_loss:,0.0321,acc:,0.8482
epoch,80,-,train,||,dice_loss:,0.1452,bce_loss:,0.0491,acc:,0.8525,lr:,0.01309017
epoch,80,-,val,,,||,dice_loss:,0.1488,bce_loss:,0.0333,acc:,0.8493
epoch,81,-,train,||,dice_loss:,0.1450,bce_loss:,0.0490,acc:,0.8527,lr:,0.01294040
epoch,81,-,val,,,||,dice_loss:,0.1482,bce_loss:,0.0341,acc:,0.8494
epoch,82,-,train,||,dice_loss:,0.1451,bce_loss:,0.0490,acc:,0.8526,lr:,0.01278991
epoch,82,-,val,,,||,dice_loss:,0.1475,bce_loss:,0.0341,acc:,0.8503
epoch,83,-,train,||,dice_loss:,0.1449,bce_loss:,0.0489,acc:,0.8528,lr:,0.01263873
epoch,83,-,val,,,||,dice_loss:,0.1492,bce_loss:,0.0332,acc:,0.8493
epoch,84,-,train,||,dice_loss:,0.1447,bce_loss:,0.0489,acc:,0.8529,lr:,0.01248690
epoch,84,-,val,,,||,dice_loss:,0.1488,bce_loss:,0.0332,acc:,0.8497
epoch,85,-,train,||,dice_loss:,0.1449,bce_loss:,0.0489,acc:,0.8527,lr:,0.01233445
epoch,85,-,val,,,||,dice_loss:,0.1497,bce_loss:,0.0330,acc:,0.8485
epoch,86,-,train,||,dice_loss:,0.1447,bce_loss:,0.0488,acc:,0.8529,lr:,0.01218143
epoch,86,-,val,,,||,dice_loss:,0.1490,bce_loss:,0.0330,acc:,0.8495
epoch,87,-,train,||,dice_loss:,0.1447,bce_loss:,0.0488,acc:,0.8529,lr:,0.01202787
epoch,87,-,val,,,||,dice_loss:,0.1466,bce_loss:,0.0348,acc:,0.8504
epoch,88,-,train,||,dice_loss:,0.1445,bce_loss:,0.0487,acc:,0.8531,lr:,0.01187381
epoch,88,-,val,,,||,dice_loss:,0.1502,bce_loss:,0.0328,acc:,0.8479
epoch,89,-,train,||,dice_loss:,0.1443,bce_loss:,0.0486,acc:,0.8532,lr:,0.01171929
epoch,89,-,val,,,||,dice_loss:,0.1498,bce_loss:,0.0326,acc:,0.8485
epoch,90,-,train,||,dice_loss:,0.1443,bce_loss:,0.0486,acc:,0.8532,lr:,0.01156434
epoch,90,-,val,,,||,dice_loss:,0.1499,bce_loss:,0.0330,acc:,0.8485
epoch,91,-,train,||,dice_loss:,0.1442,bce_loss:,0.0486,acc:,0.8533,lr:,0.01140901
epoch,91,-,val,,,||,dice_loss:,0.1481,bce_loss:,0.0345,acc:,0.8491
epoch,92,-,train,||,dice_loss:,0.1441,bce_loss:,0.0485,acc:,0.8533,lr:,0.01125333
epoch,92,-,val,,,||,dice_loss:,0.1487,bce_loss:,0.0337,acc:,0.8490
epoch,93,-,train,||,dice_loss:,0.1439,bce_loss:,0.0484,acc:,0.8535,lr:,0.01109734
epoch,93,-,val,,,||,dice_loss:,0.1484,bce_loss:,0.0334,acc:,0.8495
epoch,94,-,train,||,dice_loss:,0.1441,bce_loss:,0.0485,acc:,0.8534,lr:,0.01094108
epoch,94,-,val,,,||,dice_loss:,0.1488,bce_loss:,0.0337,acc:,0.8485
epoch,95,-,train,||,dice_loss:,0.1438,bce_loss:,0.0484,acc:,0.8536,lr:,0.01078459
epoch,95,-,val,,,||,dice_loss:,0.1493,bce_loss:,0.0347,acc:,0.8483
epoch,96,-,train,||,dice_loss:,0.1438,bce_loss:,0.0484,acc:,0.8536,lr:,0.01062791
epoch,96,-,val,,,||,dice_loss:,0.1478,bce_loss:,0.0342,acc:,0.8491
epoch,97,-,train,||,dice_loss:,0.1437,bce_loss:,0.0483,acc:,0.8537,lr:,0.01047106
epoch,97,-,val,,,||,dice_loss:,0.1473,bce_loss:,0.0345,acc:,0.8494
epoch,98,-,train,||,dice_loss:,0.1435,bce_loss:,0.0482,acc:,0.8538,lr:,0.01031411
epoch,98,-,val,,,||,dice_loss:,0.1495,bce_loss:,0.0337,acc:,0.8479
epoch,99,-,train,||,dice_loss:,0.1435,bce_loss:,0.0482,acc:,0.8538,lr:,0.01015707
epoch,99,-,val,,,||,dice_loss:,0.1480,bce_loss:,0.0342,acc:,0.8496
